loan_id,issue_date,term_months,loan_amnt,interest_rate,grade,sub_grade,emp_length_years,annual_income,dti,state,home_ownership,purpose,application_type,verification_status,delinq_2yrs,inq_last_6m,open_acc,revol_util,revol_bal,total_acc,earliest_credit_line_year,fico_low,fico_high,pub_rec,mort_acc,pub_rec_bankruptcies,default,default_date,last_pymnt_date,recoveries,collection_recovery_fee
4418,2022-05-11,36,6300.0,16.21,E,E3,4,178800.0,22.23,AZ,MORTGAGE,small_business,INDIVIDUAL,Not Verified,0,0,12,48.0,14760.0,15,1981,795,811,0,1,0,1,2023-12-11,2022-10-11,817.04,170.54
4419,2020-02-28,36,13500.0,16.3,D,D5,2,248500.0,20.72,NH,RENT,moving,INDIVIDUAL,Verified,0,1,7,32.9,18760.0,11,2012,739,751,0,0,0,1,2021-11-28,2020-05-28,244.87,57.1
4420,2023-12-18,36,20200.0,15.61,D,D4,10,153500.0,12.6,HI,MORTGAGE,small_business,JOINT,Verified,0,2,10,31.5,15430.0,19,1991,743,775,0,1,1,0,,2025-08-18,0.0,0.0
4421,2020-05-24,60,30200.0,21.5,F,F4,8,67800.0,8.38,ID,RENT,major_purchase,INDIVIDUAL,Verified,0,2,6,57.9,16860.0,8,1991,598,605,0,5,0,0,,2021-01-24,0.0,0.0
4422,2023-02-01,60,9700.0,16.41,D,D5,0,34200.0,25.15,IN,MORTGAGE,car,INDIVIDUAL,Source Verified,0,2,4,62.7,18020.0,7,1985,664,693,0,1,0,1,2023-08-01,2027-07-01,0.0,0.0
4423,2021-02-16,36,17200.0,14.27,D,D4,5,92100.0,19.76,WV,MORTGAGE,credit_card,INDIVIDUAL,Not Verified,0,1,5,63.2,141500.0,14,2000,658,671,0,2,0,1,2022-03-16,2022-07-16,1629.57,86.11
4424,2018-01-28,36,10700.0,15.34,E,E5,1,120900.0,18.53,HI,RENT,debt_consolidation,INDIVIDUAL,Verified,0,1,3,42.7,6200.0,8,1990,641,647,1,2,0,1,2019-05-28,2019-08-28,147.35,32.01
4425,2020-01-01,36,16300.0,17.38,D,D1,9,16200.0,24.24,PA,RENT,debt_consolidation,INDIVIDUAL,Not Verified,0,2,7,51.3,25190.0,13,2009,730,749,0,2,0,0,,2021-03-01,0.0,0.0
4426,2018-07-23,60,8900.0,20.96,F,F4,12,29300.0,23.92,KY,RENT,debt_consolidation,INDIVIDUAL,Verified,0,3,10,66.2,23120.0,19,2009,741,775,1,1,0,0,,2021-10-23,0.0,0.0
4427,2022-11-28,36,9900.0,13.04,D,D4,8,51500.0,20.51,AK,OWN,credit_card,INDIVIDUAL,Not Verified,0,4,1,22.2,26130.0,9,1994,703,737,0,0,0,0,,2025-01-28,0.0,0.0
4428,2021-05-20,36,8300.0,14.72,E,E5,2,43400.0,22.45,ME,RENT,home_improvement,INDIVIDUAL,Not Verified,0,2,6,68.7,22670.0,13,1992,734,744,0,2,0,0,,2022-09-20,0.0,0.0
4429,2021-07-04,36,13200.0,26.24,G,G1,9,27300.0,14.32,FL,MORTGAGE,debt_consolidation,INDIVIDUAL,Not Verified,0,2,11,39.1,11860.0,16,2003,711,718,0,1,0,1,2022-01-04,2022-06-04,1709.05,397.09
4430,2020-08-18,36,4700.0,13.8,D,D1,5,81600.0,21.74,OK,OWN,home_improvement,INDIVIDUAL,Source Verified,0,2,12,18.3,58180.0,18,2000,595,618,0,2,0,1,2022-01-18,2022-09-18,454.08,110.53
4431,2020-12-23,36,12500.0,13.64,D,D2,5,131000.0,7.01,WA,RENT,debt_consolidation,INDIVIDUAL,Verified,0,1,12,55.9,64780.0,15,2012,618,641,0,1,0,1,2021-12-23,2021-03-23,150.49,17.96
4432,2019-07-19,60,17400.0,10.64,C,C2,4,59700.0,18.14,MS,RENT,credit_card,INDIVIDUAL,Verified,0,2,14,46.8,12070.0,17,2012,740,748,0,1,0,0,,2021-01-19,0.0,0.0
4433,2023-04-05,36,4000.0,14.34,D,D1,6,26600.0,23.23,DE,MORTGAGE,home_improvement,INDIVIDUAL,Not Verified,0,4,4,7.9,98720.0,10,2011,619,639,1,2,0,0,,2024-02-05,0.0,0.0
4434,2022-04-11,36,22500.0,13.7,C,C5,5,74100.0,12.97,MO,RENT,debt_consolidation,INDIVIDUAL,Not Verified,0,3,16,34.4,93270.0,25,1988,723,734,0,1,0,1,2023-09-11,2023-10-11,2700.54,421.28
4435,2024-08-17,36,4500.0,15.57,E,E3,0,35900.0,19.0,AL,RENT,credit_card,INDIVIDUAL,Verified,0,0,7,63.3,23540.0,11,1993,712,744,0,1,0,0,,2026-01-17,0.0,0.0
4436,2021-12-27,36,16600.0,15.08,D,D3,6,38000.0,20.11,IA,RENT,debt_consolidation,INDIVIDUAL,Verified,0,3,12,41.6,77230.0,15,2001,603,633,0,0,0,0,,2022-11-27,0.0,0.0
4437,2020-05-31,60,9100.0,6.11,A,A2,5,112200.0,11.77,HI,RENT,credit_card,INDIVIDUAL,Verified,0,2,8,60.5,16210.0,19,1990,678,683,0,5,0,0,,2021-10-31,0.0,0.0
4438,2022-03-18,36,16900.0,8.77,B,B4,7,128000.0,25.9,MI,RENT,small_business,INDIVIDUAL,Source Verified,0,3,10,54.6,18590.0,19,2010,755,776,0,1,0,1,2022-09-18,2024-08-18,0.0,0.0
4439,2022-03-25,60,10000.0,13.35,C,C3,0,56400.0,20.24,TX,RENT,debt_consolidation,INDIVIDUAL,Verified,0,1,13,36.6,15480.0,19,1983,655,683,0,0,0,0,,2026-05-25,0.0,0.0
4440,2022-06-11,36,15400.0,12.3,D,D4,8,98900.0,6.27,SD,MORTGAGE,debt_consolidation,INDIVIDUAL,Source Verified,1,1,12,84.5,40430.0,14,2013,730,757,1,1,0,1,2023-12-11,2024-06-11,1705.19,170.22
4441,2020-04-08,36,9700.0,9.86,C,C4,6,36600.0,18.63,CT,MORTGAGE,car,INDIVIDUAL,Verified,0,1,11,61.9,13230.0,20,1988,712,737,0,1,0,0,,2022-08-08,0.0,0.0
4442,2019-05-09,36,8000.0,6.64,B,B1,7,88500.0,28.18,CA,MORTGAGE,debt_consolidation,INDIVIDUAL,Source Verified,1,3,15,40.4,137960.0,20,2011,709,719,0,0,0,0,,2020-04-09,0.0,0.0
4443,2023-02-01,60,7900.0,20.5,F,F3,0,53600.0,17.97,IN,OWN,debt_consolidation,INDIVIDUAL,Source Verified,0,0,14,98.1,5170.0,23,1986,578,585,0,2,0,0,,2026-07-01,0.0,0.0
4444,2021-08-15,36,15600.0,20.43,F,F3,1,31900.0,13.45,MN,RENT,small_business,INDIVIDUAL,Source Verified,0,0,6,32.8,62230.0,17,2017,666,695,0,1,0,0,,2023-06-15,0.0,0.0
4445,2018-05-12,60,9900.0,17.03,E,E4,0,40200.0,14.19,KY,RENT,debt_consolidation,INDIVIDUAL,Verified,0,2,9,45.7,81240.0,13,1989,583,595,0,2,0,1,2019-10-12,2021-08-12,1509.46,215.04
4446,2021-07-16,36,15400.0,11.66,C,C4,6,82900.0,16.88,MI,MORTGAGE,house,INDIVIDUAL,Verified,0,3,13,25.6,106050.0,23,2002,787,798,0,1,0,0,,2022-08-16,0.0,0.0
4447,2023-09-02,36,16100.0,19.88,F,F1,4,29300.0,9.51,GA,RENT,debt_consolidation,INDIVIDUAL,Source Verified,0,2,10,91.8,73890.0,17,1995,724,746,0,2,0,1,2025-01-02,2025-11-02,759.67,87.84
4448,2020-08-04,60,16100.0,11.12,C,C5,5,56700.0,27.82,WI,RENT,debt_consolidation,INDIVIDUAL,Verified,0,4,9,48.7,27560.0,12,1987,680,714,0,1,0,0,,2024-09-04,0.0,0.0
4449,2021-01-30,60,8500.0,15.74,E,E3,0,119100.0,24.47,MN,RENT,car,INDIVIDUAL,Verified,1,3,8,56.2,98130.0,15,1995,643,673,0,2,0,0,,2022-08-30,0.0,0.0
4450,2019-09-04,36,9100.0,10.84,C,C3,1,50500.0,25.54,VT,RENT,debt_consolidation,JOINT,Verified,0,1,1,65.5,11010.0,11,2003,710,719,0,2,1,0,,2021-05-04,0.0,0.0
4451,2020-05-15,36,16100.0,14.1,D,D1,0,28300.0,7.48,AL,RENT,debt_consolidation,INDIVIDUAL,Verified,0,3,10,37.2,24430.0,21,1984,600,611,1,1,0,0,,2021-04-15,0.0,0.0
4452,2021-04-07,36,5200.0,15.95,D,D1,0,56800.0,18.9,MN,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,0,1,12,19.4,10860.0,14,2013,596,617,0,0,0,0,,2022-11-07,0.0,0.0
4453,2020-05-07,36,15700.0,8.01,A,A5,3,96100.0,25.55,SC,RENT,credit_card,INDIVIDUAL,Not Verified,1,0,8,58.9,177670.0,15,1991,683,704,1,2,0,0,,2021-01-07,0.0,0.0
4454,2021-02-13,60,19800.0,12.31,D,D4,3,32400.0,11.37,WY,RENT,small_business,INDIVIDUAL,Verified,0,0,7,61.1,18680.0,15,2017,707,741,0,2,0,0,,2024-09-13,0.0,0.0
4455,2022-05-25,36,10200.0,15.0,C,C3,5,127100.0,17.49,OK,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,0,2,4,48.9,13880.0,7,2008,684,693,0,1,0,1,2022-10-25,2023-02-25,1300.14,111.53
4456,2020-11-24,36,20600.0,8.98,B,B4,9,100700.0,10.3,TX,RENT,debt_consolidation,INDIVIDUAL,Not Verified,0,0,10,40.9,28410.0,20,1993,688,711,0,2,0,0,,2022-04-24,0.0,0.0
4457,2018-11-21,60,13000.0,10.23,C,C3,3,80200.0,23.84,MT,RENT,home_improvement,INDIVIDUAL,Verified,0,5,8,41.5,38150.0,13,2011,722,756,0,0,0,1,2019-03-21,2022-10-21,1978.08,224.42
4458,2023-03-30,60,15000.0,15.0,D,D1,7,90900.0,16.5,NE,RENT,debt_consolidation,INDIVIDUAL,Verified,0,1,8,30.5,6360.0,13,2017,634,644,0,1,0,0,,2024-04-30,0.0,0.0
4459,2024-01-28,36,11300.0,11.86,C,C1,9,71000.0,17.35,FL,RENT,debt_consolidation,INDIVIDUAL,Source Verified,0,1,12,53.8,49410.0,20,1983,769,796,0,0,0,0,,2026-02-28,0.0,0.0
4460,2018-01-28,60,8700.0,9.08,C,C1,10,79500.0,10.1,NE,RENT,vacation,INDIVIDUAL,Verified,0,2,14,62.6,11850.0,16,1984,629,650,0,0,0,0,,2021-07-28,0.0,0.0
4461,2019-10-02,36,13300.0,14.12,C,C5,7,68800.0,28.84,CO,OWN,home_improvement,INDIVIDUAL,Not Verified,1,2,9,20.1,40080.0,13,1986,593,617,0,1,0,0,,2022-08-02,0.0,0.0
4462,2020-04-22,36,9400.0,15.74,E,E3,6,107500.0,18.36,KY,RENT,moving,INDIVIDUAL,Not Verified,1,2,13,49.5,69440.0,15,1982,790,823,1,1,0,1,2020-07-22,2022-03-22,1001.4,66.16
4463,2019-11-22,60,16900.0,22.98,G,G1,1,134700.0,23.54,MA,RENT,car,INDIVIDUAL,Not Verified,0,5,11,9.3,26150.0,14,2017,738,744,0,0,0,0,,2020-06-22,0.0,0.0
4464,2020-09-29,36,9700.0,14.34,D,D5,7,42100.0,20.69,KS,OWN,debt_consolidation,INDIVIDUAL,Source Verified,1,1,5,50.9,41510.0,9,1998,693,698,0,3,0,0,,2020-10-29,0.0,0.0
4465,2019-01-12,36,13700.0,14.04,D,D4,4,45000.0,11.64,RI,MORTGAGE,debt_consolidation,INDIVIDUAL,Not Verified,0,0,11,62.9,10410.0,14,2014,814,845,0,0,0,0,,2020-09-12,0.0,0.0
4466,2020-02-14,36,12800.0,12.86,C,C5,11,53400.0,6.51,MA,RENT,credit_card,INDIVIDUAL,Verified,0,2,9,28.3,10740.0,17,1986,590,597,0,2,0,0,,2020-10-14,0.0,0.0
4467,2020-05-22,60,2600.0,18.6,E,E5,6,47300.0,16.66,MN,RENT,debt_consolidation,INDIVIDUAL,Not Verified,1,1,9,48.5,174010.0,14,2005,538,556,0,1,0,1,2021-11-22,2022-06-22,107.17,8.6
4468,2020-09-01,36,14100.0,15.3,C,C2,5,123500.0,25.75,CA,MORTGAGE,credit_card,INDIVIDUAL,Not Verified,0,0,16,62.3,24770.0,19,2015,698,712,0,2,0,0,,2021-03-01,0.0,0.0
4469,2023-11-23,36,17300.0,17.34,E,E4,11,29000.0,4.21,KY,MORTGAGE,debt_consolidation,INDIVIDUAL,Source Verified,0,3,14,90.3,10770.0,24,2011,660,679,0,0,0,1,2025-08-23,2024-09-23,2830.06,325.16
4470,2021-12-27,60,5300.0,14.89,D,D2,4,89200.0,31.64,MI,MORTGAGE,credit_card,INDIVIDUAL,Not Verified,0,0,4,52.1,83210.0,12,2006,594,617,0,3,0,0,,2025-05-27,0.0,0.0
4471,2021-02-24,36,12700.0,17.66,E,E3,5,141900.0,23.84,WI,OWN,debt_consolidation,JOINT,Verified,0,1,11,49.9,28440.0,14,2017,581,597,0,1,0,0,,2022-10-24,0.0,0.0
4472,2020-06-11,60,14500.0,15.51,E,E5,14,48100.0,19.33,VT,RENT,home_improvement,INDIVIDUAL,Source Verified,0,2,5,78.5,46850.0,7,2014,689,697,0,2,0,0,,2021-01-11,0.0,0.0
4473,2022-11-13,60,12500.0,8.37,B,B5,7,148700.0,17.19,CA,RENT,debt_consolidation,INDIVIDUAL,Verified,0,2,5,58.2,254730.0,11,1986,700,709,0,2,0,0,,2023-01-13,0.0,0.0
4474,2022-11-05,36,10500.0,12.85,D,D5,10,125100.0,24.01,VA,MORTGAGE,small_business,INDIVIDUAL,Verified,0,1,1,57.1,19460.0,9,2016,850,866,0,1,0,1,2023-09-05,2023-08-05,208.5,17.19
4475,2020-04-18,36,10200.0,12.97,D,D5,12,54600.0,9.46,ME,MORTGAGE,moving,INDIVIDUAL,Source Verified,0,3,11,68.0,95990.0,17,2006,626,647,1,1,0,0,,2021-01-18,0.0,0.0
4476,2019-02-10,36,6100.0,15.77,D,D2,3,103800.0,21.1,AL,RENT,debt_consolidation,INDIVIDUAL,Verified,0,1,19,35.1,10450.0,23,2014,617,631,0,2,0,0,,2019-07-10,0.0,0.0
4477,2018-03-09,36,8500.0,14.61,D,D3,9,42000.0,20.16,KY,MORTGAGE,home_improvement,INDIVIDUAL,Source Verified,0,3,3,47.7,47110.0,9,2000,673,700,0,2,0,0,,2019-08-09,0.0,0.0
4478,2018-10-06,60,25000.0,19.32,F,F2,4,36100.0,30.57,SD,RENT,home_improvement,INDIVIDUAL,Verified,0,0,8,70.8,8220.0,17,2006,655,687,0,2,0,0,,2022-02-06,0.0,0.0
4479,2024-10-11,36,15800.0,15.59,D,D5,14,51300.0,15.44,HI,MORTGAGE,debt_consolidation,INDIVIDUAL,Source Verified,0,1,6,32.7,8890.0,11,2007,689,695,1,1,1,0,,2025-11-11,0.0,0.0
4480,2023-03-05,36,10700.0,15.89,E,E3,11,139100.0,18.31,TX,RENT,debt_consolidation,INDIVIDUAL,Verified,0,1,8,102.8,20630.0,12,1990,824,831,0,1,0,0,,2024-05-05,0.0,0.0
4481,2020-12-02,36,9200.0,9.94,D,D4,8,51400.0,17.53,WI,MORTGAGE,home_improvement,INDIVIDUAL,Verified,0,2,14,51.8,36010.0,20,2013,693,719,0,0,1,0,,2023-03-02,0.0,0.0
4482,2024-08-02,36,20000.0,14.6,D,D2,10,67700.0,14.38,MD,RENT,credit_card,INDIVIDUAL,Verified,0,0,5,40.6,14460.0,10,1991,656,665,0,1,0,0,,2026-06-02,0.0,0.0
4483,2022-12-30,36,8800.0,13.14,C,C1,3,38100.0,28.35,LA,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,0,0,10,55.1,72690.0,12,1986,653,671,0,0,0,0,,2024-05-30,0.0,0.0
4484,2018-07-31,60,18000.0,5.74,A,A4,12,106600.0,11.18,WV,RENT,debt_consolidation,INDIVIDUAL,Source Verified,0,2,10,57.2,50290.0,17,1994,632,657,0,1,0,1,2018-12-31,2019-05-31,3391.63,349.99
4485,2022-09-15,36,5500.0,8.75,C,C4,2,104500.0,7.38,CA,OWN,house,INDIVIDUAL,Verified,0,0,13,70.0,23430.0,23,1991,685,704,0,2,0,0,,2023-04-15,0.0,0.0
4486,2024-11-19,60,11000.0,16.89,C,C5,7,44900.0,19.71,UT,RENT,debt_consolidation,INDIVIDUAL,Source Verified,0,0,5,38.4,20230.0,10,2003,736,768,0,1,0,0,,2027-12-19,0.0,0.0
4487,2021-03-18,36,21000.0,16.61,D,D5,3,18500.0,12.93,FL,RENT,major_purchase,JOINT,Verified,0,1,15,42.6,156510.0,19,1988,740,756,0,1,0,0,,2023-12-18,0.0,0.0
4488,2024-05-23,36,9000.0,11.64,B,B4,9,54200.0,19.78,NY,RENT,debt_consolidation,INDIVIDUAL,Source Verified,0,1,14,51.6,104820.0,18,2001,708,725,0,4,0,0,,2024-10-23,0.0,0.0
4489,2021-03-17,36,7600.0,11.77,C,C2,12,84400.0,22.43,NM,MORTGAGE,credit_card,INDIVIDUAL,Source Verified,0,0,9,11.2,25710.0,17,2017,758,776,0,0,0,0,,2023-11-17,0.0,0.0
4490,2020-05-08,60,11400.0,9.47,B,B3,7,65700.0,19.02,NJ,RENT,debt_consolidation,INDIVIDUAL,Verified,1,3,11,37.4,37800.0,14,2006,670,702,0,0,0,0,,2022-12-08,0.0,0.0
4491,2022-07-09,36,18700.0,17.96,E,E2,7,69200.0,18.17,MD,RENT,debt_consolidation,INDIVIDUAL,Not Verified,1,1,7,42.9,40210.0,14,1988,740,761,0,1,0,1,2023-01-09,2024-01-09,2660.83,501.1
4492,2023-12-10,36,18800.0,10.76,C,C2,5,80200.0,3.57,NC,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,1,2,7,64.7,40340.0,11,1987,681,695,0,0,0,1,2024-11-10,2024-04-10,706.5,44.52
4493,2022-02-19,36,10600.0,11.72,D,D4,6,50000.0,21.92,MT,RENT,debt_consolidation,INDIVIDUAL,Not Verified,1,0,5,48.3,216300.0,12,2006,713,736,0,4,0,0,,2022-09-19,0.0,0.0
4494,2023-08-08,60,10300.0,18.06,F,F2,4,33200.0,19.37,ME,RENT,credit_card,INDIVIDUAL,Not Verified,0,1,6,57.5,41400.0,12,2008,597,612,0,2,0,1,2025-04-08,2028-02-08,1047.66,148.38
4495,2020-10-15,36,17400.0,17.98,F,F3,12,99400.0,31.12,WI,OWN,debt_consolidation,INDIVIDUAL,Verified,1,0,10,44.3,6390.0,21,1984,742,764,0,1,0,0,,2022-03-15,0.0,0.0
4496,2020-09-01,36,16700.0,13.28,C,C4,9,40700.0,25.96,NC,MORTGAGE,debt_consolidation,INDIVIDUAL,Not Verified,1,2,7,39.6,20970.0,11,1990,708,742,0,3,0,0,,2022-09-01,0.0,0.0
4497,2021-02-17,60,14400.0,14.05,D,D2,4,34200.0,7.63,MO,RENT,major_purchase,INDIVIDUAL,Verified,0,0,12,53.0,6360.0,17,2015,761,781,0,1,0,0,,2022-11-17,0.0,0.0
4498,2021-09-20,60,6400.0,15.88,E,E5,6,87100.0,25.42,DC,OWN,credit_card,INDIVIDUAL,Verified,0,2,12,42.3,30220.0,21,2004,708,739,0,2,0,0,,2023-07-20,0.0,0.0
4499,2021-04-30,36,19300.0,12.36,C,C2,17,36000.0,8.9,NM,MORTGAGE,credit_card,INDIVIDUAL,Verified,0,5,8,53.2,41360.0,14,2015,727,741,0,0,0,0,,2023-09-30,0.0,0.0
4500,2018-06-08,36,17700.0,13.6,C,C4,7,42200.0,23.84,MT,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,1,3,10,50.0,37710.0,18,2008,700,727,1,0,0,1,2020-04-08,2020-04-08,979.43,108.85
4501,2021-01-30,36,5800.0,13.22,C,C4,11,157800.0,28.18,NV,RENT,debt_consolidation,INDIVIDUAL,Verified,1,1,16,89.3,57570.0,21,1983,586,595,0,0,0,1,2022-03-30,2022-02-28,833.11,52.18
4502,2023-07-18,36,15800.0,16.75,F,F5,3,158500.0,31.07,FL,MORTGAGE,debt_consolidation,INDIVIDUAL,Not Verified,1,3,8,54.3,18160.0,18,2002,646,661,0,0,0,0,,2025-04-18,0.0,0.0
4503,2023-07-21,60,20500.0,19.67,F,F4,7,127400.0,15.23,IA,MORTGAGE,other,INDIVIDUAL,Source Verified,0,3,7,62.5,13040.0,15,2004,691,722,0,1,0,0,,2027-06-21,0.0,0.0
4504,2024-05-04,36,8300.0,18.58,D,D1,3,100500.0,22.94,NJ,RENT,home_improvement,INDIVIDUAL,Verified,0,3,19,72.8,6960.0,28,1993,714,730,0,4,0,0,,2025-06-04,0.0,0.0
4505,2022-11-20,60,7700.0,18.06,E,E4,3,125000.0,25.07,MT,RENT,debt_consolidation,INDIVIDUAL,Verified,0,4,5,67.3,10000.0,8,2000,711,729,0,2,0,0,,2023-10-20,0.0,0.0
4506,2022-12-10,36,3600.0,9.62,A,A2,9,194700.0,21.29,MD,RENT,home_improvement,INDIVIDUAL,Verified,0,0,10,42.1,18350.0,15,2010,537,544,0,0,0,0,,2024-09-10,0.0,0.0
4507,2024-05-07,36,11900.0,19.17,E,E3,2,120800.0,6.3,MO,OWN,debt_consolidation,INDIVIDUAL,Verified,0,1,11,70.3,66480.0,17,1983,812,833,0,0,0,0,,2025-03-07,0.0,0.0
4508,2020-09-06,60,12700.0,11.29,B,B2,1,76000.0,19.08,DC,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,0,4,8,48.9,52030.0,13,1998,623,646,0,0,0,0,,2023-06-06,0.0,0.0
4509,2020-10-05,60,19200.0,6.87,B,B4,8,107000.0,21.98,IL,MORTGAGE,small_business,INDIVIDUAL,Verified,1,1,9,76.3,89750.0,18,1986,696,715,0,0,0,0,,2022-09-05,0.0,0.0
4510,2018-09-17,36,11900.0,10.6,C,C1,4,51200.0,17.99,SD,RENT,moving,INDIVIDUAL,Verified,0,0,7,50.4,32690.0,13,1980,630,649,0,1,0,0,,2019-07-17,0.0,0.0
4511,2022-10-16,36,10300.0,13.63,C,C2,4,71700.0,11.99,ID,RENT,medical,INDIVIDUAL,Verified,0,2,11,26.4,264990.0,17,1988,696,709,0,2,0,0,,2024-02-16,0.0,0.0
4512,2022-03-08,36,12700.0,5.85,A,A3,0,73500.0,16.59,MD,MORTGAGE,credit_card,INDIVIDUAL,Source Verified,0,2,9,11.9,38630.0,14,1984,787,804,0,2,0,0,,2023-04-08,0.0,0.0
4513,2021-07-14,60,10400.0,16.85,D,D2,0,61300.0,24.31,WI,RENT,credit_card,INDIVIDUAL,Verified,1,3,14,42.3,38070.0,16,1984,757,772,0,2,0,0,,2023-02-14,0.0,0.0
4514,2024-01-21,60,16000.0,17.33,D,D5,6,55600.0,20.75,TX,MORTGAGE,debt_consolidation,INDIVIDUAL,Not Verified,0,1,11,62.2,5960.0,21,2011,668,698,1,0,0,1,2025-09-21,2026-03-21,3305.55,194.54
4515,2020-08-31,36,8900.0,12.47,C,C1,5,134400.0,21.26,MD,OWN,car,INDIVIDUAL,Not Verified,0,2,11,61.4,53230.0,16,2017,736,762,0,0,0,0,,2021-12-31,0.0,0.0
4516,2021-06-10,36,4600.0,9.34,B,B4,9,39200.0,16.26,NE,MORTGAGE,credit_card,INDIVIDUAL,Not Verified,0,0,8,73.4,8280.0,11,1986,650,675,0,1,0,0,,2022-08-10,0.0,0.0
4517,2019-10-14,60,14300.0,17.69,E,E2,2,71800.0,20.99,SD,OWN,credit_card,INDIVIDUAL,Not Verified,2,4,10,45.8,131430.0,14,1990,685,711,0,1,0,0,,2022-06-14,0.0,0.0
4518,2021-08-31,60,10100.0,10.31,B,B2,5,32600.0,3.26,NJ,MORTGAGE,debt_consolidation,INDIVIDUAL,Source Verified,0,2,12,95.8,44550.0,15,1985,589,620,0,2,0,0,,2022-10-31,0.0,0.0
4519,2020-05-18,60,3000.0,7.52,B,B2,6,21900.0,17.69,WA,RENT,debt_consolidation,INDIVIDUAL,Verified,0,2,10,65.7,39710.0,11,1990,745,762,0,1,0,0,,2024-03-18,0.0,0.0
4520,2023-02-27,36,11100.0,13.74,D,D2,5,127700.0,15.33,WI,RENT,debt_consolidation,INDIVIDUAL,Not Verified,0,1,10,55.2,20690.0,19,2013,719,748,0,3,0,1,2024-12-27,2024-12-27,402.85,50.42
4521,2023-03-11,36,13800.0,14.11,C,C3,8,134200.0,18.19,MT,MORTGAGE,home_improvement,INDIVIDUAL,Not Verified,1,2,2,55.8,49170.0,11,2012,639,648,0,2,0,1,2024-05-11,2024-12-11,1278.68,208.15
4522,2019-02-19,36,21400.0,15.25,D,D5,1,50700.0,9.79,MT,MORTGAGE,credit_card,INDIVIDUAL,Source Verified,0,1,7,39.0,76580.0,8,2009,784,799,0,1,0,0,,2021-03-19,0.0,0.0
4523,2020-02-25,60,18500.0,17.07,E,E5,8,68000.0,20.59,TX,RENT,debt_consolidation,JOINT,Verified,1,2,9,52.2,40330.0,14,2002,661,682,0,2,0,0,,2021-06-25,0.0,0.0
4524,2020-11-13,36,17800.0,17.56,E,E1,10,56400.0,31.46,HI,RENT,debt_consolidation,INDIVIDUAL,Not Verified,1,2,9,34.0,95550.0,16,1995,735,740,0,2,0,0,,2022-03-13,0.0,0.0
4525,2022-09-21,36,7400.0,8.94,C,C1,2,56500.0,18.57,NC,MORTGAGE,debt_consolidation,INDIVIDUAL,Source Verified,0,3,5,49.6,4940.0,7,2013,637,645,0,2,0,0,,2022-10-21,0.0,0.0
4526,2022-04-07,36,16200.0,5.85,A,A3,7,50600.0,18.33,DC,RENT,debt_consolidation,INDIVIDUAL,Source Verified,1,0,9,36.1,70550.0,15,2015,667,676,0,3,0,0,,2023-07-07,0.0,0.0
4527,2018-05-12,60,7400.0,15.84,E,E5,7,85200.0,35.55,OH,MORTGAGE,credit_card,INDIVIDUAL,Source Verified,0,0,2,88.2,11450.0,6,1992,765,792,0,3,0,0,,2020-05-12,0.0,0.0
4528,2020-02-25,36,14000.0,14.2,D,D1,8,53700.0,11.37,FL,RENT,debt_consolidation,INDIVIDUAL,Verified,0,4,9,58.6,119020.0,17,1988,684,695,0,1,0,0,,2022-04-25,0.0,0.0
4529,2021-07-28,36,7900.0,12.17,D,D4,6,83100.0,21.46,VT,RENT,credit_card,INDIVIDUAL,Source Verified,0,1,8,70.3,34770.0,15,2017,635,648,0,1,0,0,,2022-10-28,0.0,0.0
4530,2020-12-27,36,7400.0,13.42,D,D5,11,165600.0,29.06,TX,MORTGAGE,debt_consolidation,JOINT,Source Verified,0,1,14,36.3,10900.0,19,1980,731,759,0,0,0,1,2021-07-27,2022-09-27,915.32,172.67
4531,2024-01-04,36,5100.0,10.65,C,C2,14,82000.0,15.27,SC,MORTGAGE,debt_consolidation,INDIVIDUAL,Source Verified,0,0,12,25.9,36580.0,19,2015,627,653,1,0,0,0,,2025-01-04,0.0,0.0
4532,2021-09-17,36,19100.0,20.91,F,F5,8,70900.0,23.97,CA,MORTGAGE,home_improvement,INDIVIDUAL,Verified,0,1,6,31.6,16890.0,11,1995,767,796,0,0,0,0,,2024-08-17,0.0,0.0
4533,2019-06-29,60,8700.0,5.95,A,A4,7,48300.0,19.17,WY,RENT,house,INDIVIDUAL,Source Verified,0,2,5,29.4,154680.0,7,2001,716,739,0,3,0,0,,2019-07-29,0.0,0.0
4534,2022-04-11,36,11400.0,15.69,D,D2,6,65600.0,10.48,IL,RENT,debt_consolidation,INDIVIDUAL,Not Verified,0,1,10,75.1,10330.0,17,1980,620,643,0,1,1,0,,2024-02-11,0.0,0.0
4535,2019-10-17,36,23800.0,8.86,B,B5,0,26400.0,16.85,NV,RENT,debt_consolidation,INDIVIDUAL,Not Verified,0,2,18,38.5,20520.0,24,1982,617,626,0,0,0,0,,2020-05-17,0.0,0.0
4536,2023-04-17,36,9900.0,11.36,C,C2,0,154300.0,17.78,MD,OWN,small_business,INDIVIDUAL,Verified,0,3,13,60.5,16630.0,20,1990,820,830,0,1,0,0,,2024-03-17,0.0,0.0
